Postcode,Long,Lat,SA3,SA4,SA1,SA2,0–4,5–11,12–15,16–19,20–24,25–29,30–34,35–39,40–44,45–49,50–54,55–59,60–64,65–69,70–74,75–79,80–84,85 and over,Total
6432,121.541783,-30.871011,50803,508,51103128401,511031284,,,,,,,,,,,,,,,,,,,
6432,121.541783,-30.871011,50803,508,51103127801,511031278,,,,,,,,,,,,,,,,,,,
6432,121.541783,-30.871011,50803,508,51103127811,511031278,,,,,,,,,,,,,,,,,,,
6433,121.504749,-30.78247,50803,508,51103128028,511031280,,,,,,,,,,,,,,,,,,,
6433,0,0,,,51103128005,511031280,,,,,,,,,,,,,,,,,,,
6433,121.504749,-30.78247,50803,508,51103127909,511031279,,,,,,,,,,,,,,,,,,,
6433,0,0,,,51103127909,511031279,,,,,,,,,,,,,,,,,,,
6433,0,0,,,51103127909,511031279,,,,,,,,,,,,,,,,,,,
6434,125.672818,-30.820157,50803,508,51103128202,511031282,,,,,,,,,,,,,,,,,,,
6434,125.672818,-30.820157,50803,508,51103128202,511031282,,,,,,,,,,,,,,,,,,,
6434,125.672818,-30.820157,50803,508,51103128202,511031282,,,,,,,,,,,,,,,,,,,
6434,125.672818,-30.820157,50803,508,51103128202,511031282,,,,,,,,,,,,,,,,,,,
6434,125.672818,-30.820157,50803,508,51103128202,511031282,,,,,,,,,,,,,,,,,,,
6435,120.44875,-28.219307,,,51103128308,511031283,,,,,,,,,,,,,,,,,,,
6436,124.856838,-29.602251,50805,508,51103128301,511031283,,,,,,,,,,,,,,,,,,,
6436,124.856838,-29.602251,50805,508,51103128301,511031283,,,,,,,,,,,,,,,,,,,
6437,120.529798,-27.68439,50803,508,51103128310,511031283,,,,,,,,,,,,,,,,,,,
6437,120.529798,-27.68439,50803,508,51103128308,511031283,,,,,,,,,,,,,,,,,,,
6438,121.092655,-28.900034,50803,508,51103128308,511031283,,,,,,,,,,,,,,,,,,,
6438,121.092655,-28.900034,50803,508,51103128303,511031283,,,,,,,,,,,,,,,,,,,
6440,125.733157,-26.168944,50803,508,51103128302,511031283,,,,,,,,,,,,,,,,,,,
6440,125.733157,-26.168944,50803,508,51103128302,511031283,,,,,,,,,,,,,,,,,,,
6440,125.733157,-26.168944,50803,508,51103128306,511031283,,,,,,,,,,,,,,,,,,,
6440,125.733157,-26.168944,50803,508,51103128302,511031283,,,,,,,,,,,,,,,,,,,
6440,125.733157,-26.168944,50803,508,51103128302,511031283,,,,,,,,,,,,,,,,,,,
6440,125.733157,-26.168944,50803,508,51103128305,511031283,,,,,,,,,,,,,,,,,,,
6440,125.733157,-26.168944,50803,508,51103128302,511031283,,,,,,,,,,,,,,,,,,,
6442,121.997641,-31.318648,50803,508,51103128209,511031282,,,,,,,,,,,,,,,,,,,
6442,121.705013,-31.21099611,50803,508,51103128207,511031282,,,,,,,,,,,,,,,,,,,
6442,121.5795589,-31.19518028,50803,508,51103128217,511031282,,,,,,,,,,,,,,,,,,,
6443,123.744186,-32.39502,50903,509,51103128208,511031282,,,,,,,,,,,,,,,,,,,
6443,123.744186,-32.39502,50903,509,51103128208,511031282,,,,,,,,,,,,,,,,,,,
6443,123.744186,-32.39502,50903,509,51103128208,511031282,,,,,,,,,,,,,,,,,,,
6443,123.744186,-32.39502,50903,509,51103128208,511031282,,,,,,,,,,,,,,,,,,,
6443,123.744186,-32.39502,50903,509,51103128208,511031282,,,,,,,,,,,,,,,,,,,
6443,123.744186,-32.39502,50903,509,51103128208,511031282,,,,,,,,,,,,,,,,,,,
6443,123.744186,-32.39502,50903,509,51103128202,511031282,,,,,,,,,,,,,,,,,,,
6443,123.744186,-32.39502,50903,509,51103128208,511031282,,,,,,,,,,,,,,,,,,,
6443,123.744186,-32.39502,50903,509,51103128208,511031282,,,,,,,,,,,,,,,,,,,
6443,123.744186,-32.39502,50903,509,51103128201,511031282,,,,,,,,,,,,,,,,,,,
6443,123.744186,-32.39502,50903,509,51103128202,511031282,,,,,,,,,,,,,,,,,,,
6445,121.638735,-32.981696,50801,508,51101127510,511011275,,,,,,,,,,,,,,,,,,,
6445,121.638735,-32.981696,50801,508,51101127510,511011275,,,,,,,,,,,,,,,,,,,
6446,121.682321,-33.223445,50801,508,51101127506,511011275,,,,,,,,,,,,,,,,,,,
6447,121.732214,-33.451323,50801,508,51101127506,511011275,,,,,,,,,,,,,,,,,,,
6447,121.732214,-33.451323,50801,508,51101127501,511011275,,,,,,,,,,,,,,,,,,,
6447,121.732214,-33.451323,50801,508,51101127506,511011275,,,,,,,,,,,,,,,,,,,
6447,121.732214,-33.451323,50801,508,51101127501,511011275,,,,,,,,,,,,,,,,,,,
6448,121.798896,-33.650554,50801,508,51101127514,511011275,,,,,,,,,,,,,,,,,,,
6450,122.211127,-33.401152,50801,508,51101127402,511011274,,,,,,,,,,,,,,,,,,,
6450,122.211127,-33.401152,50801,508,51101127501,511011275,,,,,,,,,,,,,,,,,,,
6450,122.211127,-33.401152,50801,508,51101127501,511011275,,,,,,,,,,,,,,,,,,,
6450,122.211127,-33.401152,50801,508,51101127504,511011275,,,,,,,,,,,,,,,,,,,
6450,122.211127,-33.401152,50801,508,51101127503,511011275,,,,,,,,,,,,,,,,,,,
6450,122.211127,-33.401152,50801,508,51101127432,511011274,,,,,,,,,,,,,,,,,,,
6450,122.211127,-33.401152,50801,508,51101127409,511011274,,,,,,,,,,,,,,,,,,,
6450,122.211127,-33.401152,50801,508,51101127504,511011275,,,,,,,,,,,,,,,,,,,
6450,122.211127,-33.401152,50801,508,51101127503,511011275,,,,,,,,,,,,,,,,,,,
6450,122.211127,-33.401152,50801,508,51101127506,511011275,,,,,,,,,,,,,,,,,,,
6450,122.211127,-33.401152,50801,508,51101127503,511011275,,,,,,,,,,,,,,,,,,,
6450,122.211127,-33.401152,50801,508,51101127407,511011274,,,,,,,,,,,,,,,,,,,
6450,122.211127,-33.401152,50801,508,51101127501,511011275,,,,,,,,,,,,,,,,,,,
6450,122.211127,-33.401152,50801,508,51101127504,511011275,,,,,,,,,,,,,,,,,,,
6450,122.211127,-33.401152,50801,508,51101127408,511011274,,,,,,,,,,,,,,,,,,,
6450,122.211127,-33.401152,50801,508,51101127505,511011275,,,,,,,,,,,,,,,,,,,
6450,122.211127,-33.401152,50801,508,51101127430,511011274,,,,,,,,,,,,,,,,,,,
6450,122.211127,-33.401152,50801,508,51101127501,511011275,,,,,,,,,,,,,,,,,,,
6450,122.211127,-33.401152,50801,508,51101127424,511011274,,,,,,,,,,,,,,,,,,,
6450,122.211127,-33.401152,50801,508,51101127403,511011274,,,,,,,,,,,,,,,,,,,
6450,122.211127,-33.401152,50801,508,51101127419,511011274,,,,,,,,,,,,,,,,,,,
6450,122.211127,-33.401152,50801,508,51101127407,511011274,,,,,,,,,,,,,,,,,,,
6450,122.211127,-33.401152,50801,508,51101127436,511011274,,,,,,,,,,,,,,,,,,,
6452,122.895,-32.91833,50801,508,51101127501,511011275,,,,,,,,,,,,,,,,,,,
6452,122.895,-32.91833,50801,508,51101127501,511011275,,,,,,,,,,,,,,,,,,,
6452,122.895,-32.91833,50801,508,51101127501,511011275,,,,,,,,,,,,,,,,,,,
6460,116.779032,-31.266649,50902,509,50902123803,509021238,,,,,,,,,,,,,,,,,,,
6460,116.779032,-31.266649,50902,509,50902123804,509021238,,,,,,,,,,,,,,,,,,,
6460,116.779032,-31.266649,50902,509,50902123804,509021238,,,,,,,,,,,,,,,,,,,
6460,116.779032,-31.266649,50902,509,50902123804,509021238,,,,,,,,,,,,,,,,,,,
6460,116.779032,-31.266649,50902,509,50902123804,509021238,,,,,,,,,,,,,,,,,,,
6461,117.083327,-31.140717,50902,509,50902123809,509021238,,,,,,,,,,,,,,,,,,,
6461,117.083327,-31.140717,50902,509,50902123810,509021238,,,,,,,,,,,,,,,,,,,
6462,117.204349,-31.125288,50902,509,50902123810,509021238,,,,,,,,,,,,,,,,,,,
6462,117.204349,-31.125288,50902,509,50902123810,509021238,,,,,,,,,,,,,,,,,,,
6462,117.204349,-31.125288,50902,509,50902123810,509021238,,,,,,,,,,,,,,,,,,,
6463,117.249295,-31.126499,50902,509,50902123811,509021238,,,,,,,,,,,,,,,,,,,
6465,117.071157,-30.859977,50902,509,50902123810,509021238,,,,,,,,,,,,,,,,,,,
6466,117.100375,-30.719092,50902,509,50902123808,509021238,,,,,,,,,,,,,,,,,,,
6467,117.153374,-30.561306,50902,509,50902123808,509021238,,,,,,,,,,,,,,,,,,,
6468,117.144456,-30.214559,50902,509,50902124115,509021241,,,,,,,,,,,,,,,,,,,
6468,117.144456,-30.214559,50902,509,50902124102,509021241,,,,,,,,,,,,,,,,,,,
6468,117.144456,-30.214559,50902,509,50902124114,509021241,,,,,,,,,,,,,,,,,,,
6470,117.287007,-30.466429,50902,509,50902123806,509021238,,,,,,,,,,,,,,,,,,,
6472,117.789878,-30.261439,50902,509,50902124212,509021242,,,,,,,,,,,,,,,,,,,
6472,117.789878,-30.261439,50902,509,50902124212,509021242,,,,,,,,,,,,,,,,,,,
6472,117.789878,-30.261439,50902,509,50902124212,509021242,,,,,,,,,,,,,,,,,,,
6472,117.789878,-30.261439,50902,509,50902124212,509021242,,,,,,,,,,,,,,,,,,,
6472,117.789878,-30.261439,50902,509,50902124212,509021242,,,,,,,,,,,,,,,,,,,
6472,117.789878,-30.261439,50902,509,50902124212,509021242,,,,,,,,,,,,,,,,,,,
6472,117.8045997,-30.19419562,50902,509,50902124212,509021242,,,,,,,,,,,,,,,,,,,
6473,118.13352,-30.488998,50902,509,50902124206,509021242,,,,,,,,,,,,,,,,,,,
6473,118.13352,-30.488998,50902,509,50902124212,509021242,,,,,,,,,,,,,,,,,,,
6475,117.440487,-30.613981,50902,509,50902123806,509021238,,,,,,,,,,,,,,,,,,,
6475,117.440487,-30.613981,50902,509,50902123806,509021238,,,,,,,,,,,,,,,,,,,
6475,117.440487,-30.613981,50902,509,50902123806,509021238,,,,,,,,,,,,,,,,,,,
6475,117.440487,-30.613981,50902,509,50902123807,509021238,,,,,,,,,,,,,,,,,,,
6475,117.440487,-30.613981,50902,509,50902123806,509021238,,,,,,,,,,,,,,,,,,,
6475,117.440487,-30.613981,50902,509,50902123806,509021238,,,,,,,,,,,,,,,,,,,
6475,117.440487,-30.613981,50902,509,50902123806,509021238,,,,,,,,,,,,,,,,,,,
6476,117.679166,-30.764934,50902,509,50902124207,509021242,,,,,,,,,,,,,,,,,,,
6477,117.93876,-30.775956,50902,509,50902124207,509021242,,,,,,,,,,,,,,,,,,,
6477,117.93876,-30.775956,50902,509,50902124207,509021242,,,,,,,,,,,,,,,,,,,
6479,118.448501,-30.748419,50902,509,50902124206,509021242,,,,,,,,,,,,,,,,,,,
6479,118.448501,-30.748419,50902,509,50902124206,509021242,,,,,,,,,,,,,,,,,,,
6479,118.448501,-30.748419,50902,509,50902124206,509021242,,,,,,,,,,,,,,,,,,,
6479,118.6164891,-30.60390211,50902,509,50902124204,509021242,,,,,,,,,,,,,,,,,,,
6479,118.448501,-30.748419,50902,509,50902124206,509021242,,,,,,,,,,,,,,,,,,,
6479,118.448501,-30.748419,50902,509,50902124206,509021242,,,,,,,,,,,,,,,,,,,
6479,118.448501,-30.748419,50902,509,50902124208,509021242,,,,,,,,,,,,,,,,,,,
6479,118.448501,-30.748419,50902,509,50902124206,509021242,,,,,,,,,,,,,,,,,,,
6479,118.448501,-30.748419,50902,509,50902124206,509021242,,,,,,,,,,,,,,,,,,,
6479,118.448501,-30.748419,50902,509,50902124206,509021242,,,,,,,,,,,,,,,,,,,
6480,118.22061,-31.290084,50902,509,50902124008,509021240,,,,,,,,,,,,,,,,,,,
6484,119.078912,-30.960681,50902,509,50902124202,509021242,,,,,,,,,,,,,,,,,,,
6484,119.078912,-30.960681,50902,509,50902124202,509021242,,,,,,,,,,,,,,,,,,,
6484,119.078912,-30.960681,50902,509,50902124202,509021242,,,,,,,,,,,,,,,,,,,
6485,117.381055,-31.184717,50902,509,50902123811,509021238,,,,,,,,,,,,,,,,,,,
6485,117.381055,-31.184717,50902,509,50902123811,509021238,,,,,,,,,,,,,,,,,,,
6485,117.381055,-31.184717,50902,509,50902123811,509021238,,,,,,,,,,,,,,,,,,,
6485,117.381055,-31.184717,50902,509,50902123811,509021238,,,,,,,,,,,,,,,,,,,
6485,117.381055,-31.184717,50902,509,50902123811,509021238,,,,,,,,,,,,,,,,,,,
6487,117.660055,-31.168259,50902,509,50902124209,509021242,,,,,,,,,,,,,,,,,,,
6487,117.660055,-31.168259,50902,509,50902124209,509021242,,,,,,,,,,,,,,,,,,,
6487,117.660055,-31.168259,50902,509,50902124209,509021242,,,,,,,,,,,,,,,,,,,
6488,117.735836,-31.127571,50902,509,50902124209,509021242,,,,,,,,,,,,,,,,,,,
6488,117.735836,-31.127571,50902,509,50902124209,509021242,,,,,,,,,,,,,,,,,,,
6488,117.735836,-31.127571,50902,509,50902124209,509021242,,,,,,,,,,,,,,,,,,,
6489,117.945624,-31.12327,50902,509,50902124209,509021242,,,,,,,,,,,,,,,,,,,
6489,117.945624,-31.12327,50902,509,50902124209,509021242,,,,,,,,,,,,,,,,,,,
6489,117.945624,-31.12327,50902,509,50902124209,509021242,,,,,,,,,,,,,,,,,,,
6490,118.107061,-31.161835,50902,509,50902124208,509021242,,,,,,,,,,,,,,,,,,,
6490,118.107061,-31.161835,50902,509,50902124208,509021242,,,,,,,,,,,,,,,,,,,
6490,118.107061,-31.161835,50902,509,50902124208,509021242,,,,,,,,,,,,,,,,,,,
6490,118.107061,-31.161835,50902,509,50902124208,509021242,,,,,,,,,,,,,,,,,,,
6490,118.107061,-31.161835,50902,509,50902124208,509021242,,,,,,,,,,,,,,,,,,,
6490,118.107061,-31.161835,50902,509,50902124208,509021242,,,,,,,,,,,,,,,,,,,
6501,115.945497,-31.541813,50902,509,50902123606,509021236,,,,,,,,,,,,,,,,,,,
6502,116.184272,-31.297561,50902,509,50902123603,509021236,,,,,,,,,,,,,,,,,,,
6502,116.184272,-31.297561,50902,509,50902124410,509021244,,,,,,,,,,,,,,,,,,,
6503,115.82111,-31.237406,50902,509,50902123907,509021239,,,,,,,,,,,,,,,,,,,
6503,115.82111,-31.237406,50902,509,50902123921,509021239,,,,,,,,,,,,,,,,,,,
6503,115.82111,-31.237406,50902,509,50902123922,509021239,,,,,,,,,,,,,,,,,,,
6503,115.82111,-31.237406,50902,509,50902123907,509021239,,,,,,,,,,,,,,,,,,,
6503,115.82111,-31.237406,50902,509,50902123907,509021239,,,,,,,,,,,,,,,,,,,
6503,115.82111,-31.237406,50902,509,50902123921,509021239,,,,,,,,,,,,,,,,,,,
6503,115.82111,-31.237406,50902,509,50902123922,509021239,,,,,,,,,,,,,,,,,,,
6503,115.82111,-31.237406,50902,509,50902123924,509021239,,,,,,,,,,,,,,,,,,,
6503,115.82111,-31.237406,50902,509,50902123922,509021239,,,,,,,,,,,,,,,,,,,
6503,115.82111,-31.237406,50902,509,50902123922,509021239,,,,,,,,,,,,,,,,,,,
6503,115.82111,-31.237406,50902,509,50902123907,509021239,,,,,,,,,,,,,,,,,,,
6503,115.82111,-31.237406,50902,509,50902123922,509021239,,,,,,,,,,,,,,,,,,,
6503,115.82111,-31.237406,50902,509,50902123922,509021239,,,,,,,,,,,,,,,,,,,
6503,115.82111,-31.237406,50902,509,50902123921,509021239,,,,,,,,,,,,,,,,,,,
6503,115.82111,-31.237406,50902,509,50902123907,509021239,,,,,,,,,,,,,,,,,,,
6503,115.82111,-31.237406,50902,509,50902123906,509021239,,,,,,,,,,,,,,,,,,,
6503,115.82111,-31.237406,50902,509,50902123921,509021239,,,,,,,,,,,,,,,,,,,
6503,115.82111,-31.237406,50902,509,50902123922,509021239,,,,,,,,,,,,,,,,,,,
6503,115.82111,-31.237406,50902,509,50902123921,509021239,,,,,,,,,,,,,,,,,,,
6503,115.82111,-31.237406,50902,509,50902123907,509021239,,,,,,,,,,,,,,,,,,,
6504,116.042298,-31.310791,50902,509,50902123612,509021236,,,,,,,,,,,,,,,,,,,
6505,116.104431,-31.161423,50902,509,50902123612,509021236,,,,,,,,,,,,,,,,,,,
6506,116.110277,-31.070282,50902,509,50902124110,509021241,,,,,,,,,,,,,,,,,,,
6507,115.718713,-30.72155,50902,509,50902123915,509021239,,,,,,,,,,,,,,,,,,,
6507,115.718713,-30.72155,50902,509,50902123915,509021239,,,,,,,,,,,,,,,,,,,
6507,115.718713,-30.72155,50902,509,50902123918,509021239,,,,,,,,,,,,,,,,,,,
6507,115.718713,-30.72155,50902,509,50902123915,509021239,,,,,,,,,,,,,,,,,,,
6507,115.718713,-30.72155,50902,509,50902123915,509021239,,,,,,,,,,,,,,,,,,,
6507,115.718713,-30.72155,50902,509,50902123915,509021239,,,,,,,,,,,,,,,,,,,
6509,116.252618,-30.912266,50902,509,50902124110,509021241,,,,,,,,,,,,,,,,,,,
6509,116.252618,-30.912266,50902,509,50902124110,509021241,,,,,,,,,,,,,,,,,,,
6509,116.252618,-30.912266,50902,509,50902124110,509021241,,,,,,,,,,,,,,,,,,,
6509,116.252618,-30.912266,50902,509,50902124110,509021241,,,,,,,,,,,,,,,,,,,
6510,116.090272,-30.701145,50902,509,50902124107,509021241,,,,,,,,,,,,,,,,,,,
6510,116.090272,-30.701145,50902,509,50902124107,509021241,,,,,,,,,,,,,,,,,,,
6510,116.090272,-30.701145,50902,509,50902124110,509021241,,,,,,,,,,,,,,,,,,,
6510,116.090272,-30.701145,50902,509,50902124107,509021241,,,,,,,,,,,,,,,,,,,
6510,116.090272,-30.701145,50902,509,50902124105,509021241,,,,,,,,,,,,,,,,,,,
6510,116.090272,-30.701145,50902,509,50902124107,509021241,,,,,,,,,,,,,,,,,,,
6511,115.250201,-30.568116,50902,509,50902123917,509021239,,,,,,,,,,,,,,,,,,,
6512,116.070173,-30.446675,50902,509,50902124111,509021241,,,,,,,,,,,,,,,,,,,
6512,116.070173,-30.446675,50902,509,50902124111,509021241,,,,,,,,,,,,,,,,,,,
6513,116.060619,-30.27368,50902,509,51104129111,511041291,,,,,,,,,,,,,,,,,,,
6513,116.060619,-30.27368,50902,509,50902124109,509021241,,,,,,,,,,,,,,,,,,,
6514,115.087155,-30.027371,50805,508,51104129111,511041291,,,,,,,,,,,,,,,,,,,
6514,115.087155,-30.027371,50805,508,51104129115,511041291,,,,,,,,,,,,,,,,,,,
6515,115.856422,-29.967278,50805,508,51104129113,511041291,,,,,,,,,,,,,,,,,,,
6515,115.856422,-29.967278,50805,508,51104129111,511041291,,,,,,,,,,,,,,,,,,,
6515,115.856422,-29.967278,50805,508,51104129111,511041291,,,,,,,,,,,,,,,,,,,
6515,115.856422,-29.967278,50805,508,51104129111,511041291,,,,,,,,,,,,,,,,,,,
6516,115.20926,-30.22554,50902,509,50902123914,509021239,,,,,,,,,,,,,,,,,,,
6517,115.839422,-29.740667,50805,508,51104129107,511041291,,,,,,,,,,,,,,,,,,,
6517,115.839422,-29.740667,50805,508,51104129107,511041291,,,,,,,,,,,,,,,,,,,
6518,115.180736,-29.774917,50805,508,51104129107,511041291,,,,,,,,,,,,,,,,,,,
6518,115.180736,-29.774917,50805,508,51104129111,511041291,,,,,,,,,,,,,,,,,,,
6519,115.597715,-29.514304,50805,508,51104129109,511041291,,,,,,,,,,,,,,,,,,,
6519,115.597715,-29.514304,50805,508,51104129109,511041291,,,,,,,,,,,,,,,,,,,
6519,115.597715,-29.514304,50805,508,51104129109,511041291,,,,,,,,,,,,,,,,,,,
6519,115.597715,-29.514304,50805,508,51104129109,511041291,,,,,,,,,,,,,,,,,,,
6519,115.597715,-29.514304,50805,508,51104129105,511041291,,,,,,,,,,,,,,,,,,,
6519,115.597715,-29.514304,50805,508,51104129109,511041291,,,,,,,,,,,,,,,,,,,
6521,115.640925,-30.348514,50902,509,50902123916,509021239,,,,,,,,,,,,,,,,,,,
6521,115.640925,-30.348514,50902,509,50902123916,509021239,,,,,,,,,,,,,,,,,,,
6521,115.640925,-30.348514,50902,509,50902123915,509021239,,,,,,,,,,,,,,,,,,,
6521,115.640925,-30.348514,50902,509,50902123916,509021239,,,,,,,,,,,,,,,,,,,
6521,115.640925,-30.348514,50902,509,50902123915,509021239,,,,,,,,,,,,,,,,,,,
6522,115.485567,-29.139369,50805,508,51104129117,511041291,,,,,,,,,,,,,,,,,,,
6522,115.485567,-29.139369,50805,508,51104129117,511041291,,,,,,,,,,,,,,,,,,,
6522,115.485567,-29.139369,50805,508,51104129117,511041291,,,,,,,,,,,,,,,,,,,
6522,115.485567,-29.139369,50805,508,51104129117,511041291,,,,,,,,,,,,,,,,,,,
6522,115.485567,-29.139369,50805,508,51104129106,511041291,,,,,,,,,,,,,,,,,,,
6522,115.485567,-29.139369,50805,508,51104129117,511041291,,,,,,,,,,,,,,,,,,,
6522,115.485567,-29.139369,50805,508,51104129117,511041291,,,,,,,,,,,,,,,,,,,
6522,115.485567,-29.139369,50805,508,51104129117,511041291,,,,,,,,,,,,,,,,,,,
6522,115.485567,-29.139369,50805,508,51104129117,511041291,,,,,,,,,,,,,,,,,,,
6522,115.485567,-29.139369,50805,508,51104129117,511041291,,,,,,,,,,,,,,,,,,,
6525,115.098073,-29.327323,50805,508,51104128906,511041289,,,,,,,,,,,,,,,,,,,
6525,115.098073,-29.327323,50805,508,51104128907,511041289,,,,,,,,,,,,,,,,,,,
6525,115.098073,-29.327323,50805,508,51104128906,511041289,,,,,,,,,,,,,,,,,,,
6525,115.098073,-29.327323,50805,508,51104128906,511041289,,,,,,,,,,,,,,,,,,,
6525,115.098073,-29.327323,50805,508,51104128910,511041289,,,,,,,,,,,,,,,,,,,
6525,115.098073,-29.327323,50805,508,51104128907,511041289,,,,,,,,,,,,,,,,,,,
6525,115.098073,-29.327323,50805,508,51104128907,511041289,,,,,,,,,,,,,,,,,,,
6525,115.098073,-29.327323,50805,508,51104128907,511041289,,,,,,,,,,,,,,,,,,,
6525,115.098073,-29.327323,50805,508,51104128906,511041289,,,,,,,,,,,,,,,,,,,
6525,115.098073,-29.327323,50805,508,51104128903,511041289,,,,,,,,,,,,,,,,,,,
6525,115.098073,-29.327323,50805,508,51104128907,511041289,,,,,,,,,,,,,,,,,,,
6525,115.098073,-29.327323,50805,508,51104128907,511041289,,,,,,,,,,,,,,,,,,,
6528,114.815184,-28.985892,50805,508,51104129214,511041292,,,,,,,,,,,,,,,,,,,
6528,114.815184,-28.985892,50805,508,51104129216,511041292,,,,,,,,,,,,,,,,,,,
6528,114.815184,-28.985892,50805,508,51104129214,511041292,,,,,,,,,,,,,,,,,,,
6530,114.862505,-28.802491,50805,508,51104128520,511041285,,,,,,,,,,,,,,,,,,,
6530,114.862505,-28.802491,50805,508,51104128502,511041285,,,,,,,,,,,,,,,,,,,
6530,114.862505,-28.802491,50805,508,51104128526,511041285,,,,,,,,,,,,,,,,,,,
6530,114.862505,-28.802491,50805,508,51104128516,511041285,,,,,,,,,,,,,,,,,,,
6530,114.862505,-28.802491,50805,508,51104128505,511041285,,,,,,,,,,,,,,,,,,,
6530,113.8109811,-28.65948986,50805,508,,,,,,,,,,,,,,,,,,,,,
6530,114.862505,-28.802491,50805,508,51104128613,511041286,,,,,,,,,,,,,,,,,,,
6530,114.862505,-28.802491,50805,508,51104128818,511041288,,,,,,,,,,,,,,,,,,,
6530,114.862505,-28.802491,50805,508,51104128613,511041286,,,,,,,,,,,,,,,,,,,
6530,114.862505,-28.802491,50805,508,51104128718,511041287,,,,,,,,,,,,,,,,,,,
6530,114.862505,-28.802491,50805,508,51104128812,511041288,,,,,,,,,,,,,,,,,,,
6530,114.862505,-28.802491,50805,508,51104128602,511041286,,,,,,,,,,,,,,,,,,,
6530,114.862505,-28.802491,50805,508,51104128529,511041285,,,,,,,,,,,,,,,,,,,
6530,114.862505,-28.802491,50805,508,51104128614,511041286,,,,,,,,,,,,,,,,,,,
6530,114.862505,-28.802491,50805,508,51104128709,511041287,,,,,,,,,,,,,,,,,,,
6530,114.862505,-28.802491,50805,508,51104128809,511041288,,,,,,,,,,,,,,,,,,,
6530,114.862505,-28.802491,50805,508,51104128612,511041286,,,,,,,,,,,,,,,,,,,
6530,114.862505,-28.802491,50805,508,51104128717,511041287,,,,,,,,,,,,,,,,,,,
6530,114.862505,-28.802491,50805,508,51104128815,511041288,,,,,,,,,,,,,,,,,,,
6530,114.862505,-28.802491,50805,508,51104128515,511041285,,,,,,,,,,,,,,,,,,,
6530,114.862505,-28.802491,50805,508,51104128525,511041285,,,,,,,,,,,,,,,,,,,
6530,114.862505,-28.802491,50805,508,51104128501,511041285,,,,,,,,,,,,,,,,,,,
6530,114.862505,-28.802491,50805,508,51104128601,511041286,,,,,,,,,,,,,,,,,,,
6531,115.740693,-32.278396,50805,508,51104128516,511041285,,,,,,,,,,,,,,,,,,,
6531,0,0,,,51104128505,511041285,,,,,,,,,,,,,,,,,,,
6532,115.004595,-28.440886,50805,508,51104129208,511041292,,,,,,,,,,,,,,,,,,,
6532,115.004595,-28.440886,50805,508,51104129205,511041292,,,,,,,,,,,,,,,,,,,
6532,115.004595,-28.440886,50805,508,51104129222,511041292,,,,,,,,,,,,,,,,,,,
6532,115.004595,-28.440886,50805,508,51104129218,511041292,,,,,,,,,,,,,,,,,,,
6532,115.004595,-28.440886,50805,508,51104128704,511041287,,,,,,,,,,,,,,,,,,,
6532,115.004595,-28.440886,50805,508,51104129218,511041292,,,,,,,,,,,,,,,,,,,
6532,115.004595,-28.440886,50805,508,51104128807,511041288,,,,,,,,,,,,,,,,,,,
6532,115.004595,-28.440886,50805,508,51102127702,511021277,,,,,,,,,,,,,,,,,,,
6532,115.004595,-28.440886,50805,508,51102127702,511021277,,,,,,,,,,,,,,,,,,,
6532,115.004595,-28.440886,50805,508,51104129209,511041292,,,,,,,,,,,,,,,,,,,
6532,115.004595,-28.440886,50805,508,51104129203,511041292,,,,,,,,,,,,,,,,,,,
6532,115.004595,-28.440886,50805,508,51104128609,511041286,,,,,,,,,,,,,,,,,,,
6532,115.004595,-28.440886,50805,508,51104129203,511041292,,,,,,,,,,,,,,,,,,,
6532,115.004595,-28.440886,50805,508,51104128707,511041287,,,,,,,,,,,,,,,,,,,
6532,115.004595,-28.440886,50805,508,51104129219,511041292,,,,,,,,,,,,,,,,,,,
6532,115.004595,-28.440886,50805,508,51104129218,511041292,,,,,,,,,,,,,,,,,,,
6532,115.004595,-28.440886,50805,508,51104129203,511041292,,,,,,,,,,,,,,,,,,,
6532,115.004595,-28.440886,50805,508,51104129203,511041292,,,,,,,,,,,,,,,,,,,
6532,115.004595,-28.440886,50805,508,51104129218,511041292,,,,,,,,,,,,,,,,,,,
6532,115.004595,-28.440886,50805,508,51104129218,511041292,,,,,,,,,,,,,,,,,,,
6532,115.004595,-28.440886,50805,508,51104129218,511041292,,,,,,,,,,,,,,,,,,,
6532,115.004595,-28.440886,50805,508,51104129209,511041292,,,,,,,,,,,,,,,,,,,
6532,115.004595,-28.440886,50805,508,51104129222,511041292,,,,,,,,,,,,,,,,,,,
6532,115.004595,-28.440886,50805,508,51104128716,511041287,,,,,,,,,,,,,,,,,,,
6532,115.004595,-28.440886,50805,508,51104129216,511041292,,,,,,,,,,,,,,,,,,,
6532,115.004595,-28.440886,50805,508,51102127702,511021277,,,,,,,,,,,,,,,,,,,
6532,115.004595,-28.440886,50805,508,51104129203,511041292,,,,,,,,,,,,,,,,,,,
6532,115.004595,-28.440886,50805,508,51104129219,511041292,,,,,,,,,,,,,,,,,,,
6532,115.004595,-28.440886,50805,508,51104129218,511041292,,,,,,,,,,,,,,,,,,,
6532,115.004595,-28.440886,50805,508,51104129203,511041292,,,,,,,,,,,,,,,,,,,
6532,115.004595,-28.440886,50805,508,51102127702,511021277,,,,,,,,,,,,,,,,,,,
